record_id,subscription_id,virtual_time,real_time,stage,payload
7beee2b5-0df5-4821-9ec3-e1ad29edb93e,sub_1248,2026-08-26T15:25:11.255887+00:00,2026-08-28T13:27:59.484471+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_declined"", ""succeeded"": false}"
dbda5da5-52c2-46dd-951e-bef5750375a5,sub_0027,2026-08-26T15:26:45.382845+00:00,2026-08-28T13:27:59.043840+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_disabled_for_online_payments"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0027"", ""invoice_id"": ""inv_0027"", ""occurred_at"": ""2026-08-26T15:26:45.382845Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0027""}"
dcc8dbaf-508f-410e-9290-d2cc416f894f,sub_1982,2026-08-26T15:27:50.254140+00:00,2026-08-28T13:27:59.484904+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: authentication_failed"", ""succeeded"": false}"
a2fd90bc-bd56-45a3-8b74-ba5d90bd46e3,sub_1260,2026-08-26T15:28:09.428115+00:00,2026-08-28T13:27:59.485292+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
2d151f5b-a3c6-4ae1-97a0-292206bf911d,sub_0136,2026-08-26T15:30:29.569274+00:00,2026-08-28T13:27:59.485758+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
fdbf54c2-4d49-4a0d-a6c3-ba067ac2ecd2,sub_0009,2026-08-26T15:31:35.419043+00:00,2026-08-28T13:27:59.486229+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
e55073c1-1b3a-4695-9a73-33915b8d1fa7,sub_0481,2026-08-26T15:31:51.063491+00:00,2026-08-28T13:27:59.044291+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""incorrect_cvv"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_0481"", ""invoice_id"": ""inv_0481"", ""occurred_at"": ""2026-08-26T15:31:51.063491Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0481""}"
33e80641-16fc-4b77-b29b-7125e3e90ae4,sub_0841,2026-08-26T15:32:30.790970+00:00,2026-08-28T13:27:59.044689+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""bank_technical_error"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0841"", ""invoice_id"": ""inv_0841"", ""occurred_at"": ""2026-08-26T15:32:30.790970Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0841""}"
123b3c29-7ccc-42ad-b502-e7a758c211fe,sub_0720,2026-08-26T15:32:30.969568+00:00,2026-08-28T13:27:59.045113+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_declined"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0720"", ""invoice_id"": ""inv_0720"", ""occurred_at"": ""2026-08-26T15:32:30.969568Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0720""}"
e65c2cfb-c884-499b-b8e1-3b8d4d9f434c,sub_1025,2026-08-26T15:33:00.563501+00:00,2026-08-28T13:27:59.045487+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""subscription_cancelled"", ""error_source"": ""business"", ""error_step"": ""payment_initiation"", ""event_id"": ""evt_1025"", ""invoice_id"": ""inv_1025"", ""occurred_at"": ""2026-08-26T15:33:00.563501Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1025""}"
38468b8f-3d20-4f0c-a9a2-29d7456a770c,sub_0978,2026-08-26T15:33:09.834093+00:00,2026-08-28T13:27:59.045915+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0978"", ""invoice_id"": ""inv_0978"", ""occurred_at"": ""2026-08-26T15:33:09.834093Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0978""}"
b2730c98-7ade-4d2f-ba02-e1cbae555a45,sub_0946,2026-08-26T15:33:16.257083+00:00,2026-08-28T13:27:59.046386+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0946"", ""invoice_id"": ""inv_0946"", ""occurred_at"": ""2026-08-26T15:33:16.257083Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0946""}"
969dfa24-cf0b-4784-9326-76eebdc432ec,sub_0763,2026-08-26T15:33:49.000472+00:00,2026-08-28T13:27:59.486710+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: some_reason_razorpay_added_last_tuesday"", ""succeeded"": false}"
0e301cc5-aaa2-4c91-89f1-b7d99e1ec7e8,sub_0353,2026-08-26T15:34:01.773430+00:00,2026-08-28T13:27:59.046774+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""debit_instrument_inactive"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0353"", ""invoice_id"": ""inv_0353"", ""occurred_at"": ""2026-08-26T15:34:01.773430Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0353""}"
5cbf6506-4cd8-4977-a2f1-58557dd6d561,sub_1579,2026-08-26T15:34:42.004480+00:00,2026-08-28T13:27:59.047158+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""subscription_cancelled"", ""error_source"": ""business"", ""error_step"": ""payment_initiation"", ""event_id"": ""evt_1579"", ""invoice_id"": ""inv_1579"", ""occurred_at"": ""2026-08-26T15:34:42.004480Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1579""}"
23159e2e-502d-4308-b6c5-ba98c09a6c46,sub_1205,2026-08-26T15:35:23.946714+00:00,2026-08-28T13:27:59.047546+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_timed_out"", ""error_source"": ""gateway"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1205"", ""invoice_id"": ""inv_1205"", ""occurred_at"": ""2026-08-26T15:35:23.946714Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1205""}"
50fe6238-ee56-4fe2-a5ef-261f55cf95a6,sub_1018,2026-08-26T15:35:25.360627+00:00,2026-08-28T13:27:59.047920+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""some_reason_razorpay_added_last_tuesday"", ""error_source"": ""unknown"", ""error_step"": ""unknown"", ""event_id"": ""evt_1018"", ""invoice_id"": ""inv_1018"", ""occurred_at"": ""2026-08-26T15:35:25.360627Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1018""}"
d84e6192-923b-4dd9-9a33-1cee211db0c7,sub_1700,2026-08-26T15:36:30.335205+00:00,2026-08-28T13:27:59.487205+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_declined"", ""succeeded"": false}"
0cdd3d52-bc37-483b-b7f3-4b2d409fb83a,sub_0377,2026-08-26T15:37:36.065949+00:00,2026-08-28T13:27:59.487642+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: payment_failed"", ""succeeded"": false}"
8185268e-cc7c-47f3-842c-3d1ed325c0a7,sub_0914,2026-08-26T15:37:43.646054+00:00,2026-08-28T13:27:59.048400+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""debit_instrument_blocked"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0914"", ""invoice_id"": ""inv_0914"", ""occurred_at"": ""2026-08-26T15:37:43.646054Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0914""}"
e0bf1e58-e6d3-415c-9029-9eb5f1a8c37c,sub_1986,2026-08-26T15:37:55.173352+00:00,2026-08-28T13:27:59.048767+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_expired"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_1986"", ""invoice_id"": ""inv_1986"", ""occurred_at"": ""2026-08-26T15:37:55.173352Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1986""}"
403fbe35-53a4-4414-b05a-9fd10667cb96,sub_0589,2026-08-26T15:37:59.246398+00:00,2026-08-28T13:27:59.049183+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_expired"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_0589"", ""invoice_id"": ""inv_0589"", ""occurred_at"": ""2026-08-26T15:37:59.246398Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0589""}"
4e362e1c-0778-4400-9b7f-0a2b8b668c28,sub_1202,2026-08-26T15:38:15.906527+00:00,2026-08-28T13:27:59.488069+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: transaction_limit_exceeded"", ""succeeded"": false}"
be9c3260-35ec-4c87-9aea-7fdf08e8a65d,sub_0151,2026-08-26T15:41:03.927554+00:00,2026-08-28T13:27:59.488526+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_disabled_for_online_payments"", ""succeeded"": false}"
6486ba6a-d28d-4f2b-845c-2ad8fd825ae4,sub_1614,2026-08-26T15:41:12.566006+00:00,2026-08-28T13:27:59.049904+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1614"", ""invoice_id"": ""inv_1614"", ""occurred_at"": ""2026-08-26T15:41:12.566006Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1614""}"
2907bc4a-ed41-4957-8514-a087cbe9687a,sub_0271,2026-08-26T15:41:48.743758+00:00,2026-08-28T13:27:59.489008+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
0e3435de-bdce-4ce4-9bad-24ae5ff52657,sub_1755,2026-08-26T15:41:57.604422+00:00,2026-08-28T13:27:59.050448+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_disabled_for_online_payments"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1755"", ""invoice_id"": ""inv_1755"", ""occurred_at"": ""2026-08-26T15:41:57.604422Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1755""}"
8010fe8e-da25-43be-ba23-d589f74677c2,sub_0223,2026-08-26T15:42:11.701283+00:00,2026-08-28T13:27:59.489442+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
b5e73a8a-573b-4df8-bc55-f6ab47c34ab9,sub_1175,2026-08-26T15:43:50.234370+00:00,2026-08-28T13:27:59.497944+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
07b13851-a263-423d-a358-bf64ff8ea2fc,sub_0701,2026-08-26T15:46:50.386368+00:00,2026-08-28T13:27:59.499918+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
c2e88ddf-4d81-4151-91b4-aa2f18b5bb8e,sub_1936,2026-08-26T15:47:01.089422+00:00,2026-08-28T13:27:59.500390+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_expired"", ""succeeded"": false}"
29542144-be83-4756-ad98-1e4e65b7d238,sub_0726,2026-08-26T15:47:06.332149+00:00,2026-08-28T13:27:59.500847+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_declined"", ""succeeded"": false}"
dd097530-2187-46eb-9462-19ee5833329e,sub_0184,2026-08-26T15:48:23.981977+00:00,2026-08-28T13:27:59.050938+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_failed"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0184"", ""invoice_id"": ""inv_0184"", ""occurred_at"": ""2026-08-26T15:48:23.981977Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0184""}"
a77d1e21-df7d-42d8-86e2-858715ca0f6e,sub_0448,2026-08-26T15:48:36.708632+00:00,2026-08-28T13:27:59.501386+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
91693cca-0a5b-4dbe-a87f-ac9944c0c5d5,sub_0713,2026-08-26T15:49:09.749655+00:00,2026-08-28T13:27:59.501851+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: compliance_violation"", ""succeeded"": false}"
75bbf6b5-558c-4cc1-b35f-f26bd38920e5,sub_0378,2026-08-26T15:49:16.646736+00:00,2026-08-28T13:27:59.051477+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""transaction_limit_exceeded"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0378"", ""invoice_id"": ""inv_0378"", ""occurred_at"": ""2026-08-26T15:49:16.646736Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0378""}"
3c3a12ad-8321-41e0-9d78-6dd88197b745,sub_1485,2026-08-26T15:49:36.327192+00:00,2026-08-28T13:27:59.502299+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_declined"", ""succeeded"": false}"
649cc6bd-a476-48f2-92e5-d8c94b0a35ec,sub_0149,2026-08-26T15:53:12.855077+00:00,2026-08-28T13:27:59.502749+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
d9f7980b-13ae-4f90-b0cb-a73415eac0ac,sub_1284,2026-08-26T15:53:21.776213+00:00,2026-08-28T13:27:59.503250+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: payment_risk_check_failed"", ""succeeded"": false}"
fea04c8b-ab13-42fa-9a11-5051ae55e9d1,sub_1070,2026-08-26T15:53:30.972931+00:00,2026-08-28T13:27:59.503700+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_expired"", ""succeeded"": false}"
811aab4b-cd70-4854-8402-6be7804cfd58,sub_0534,2026-08-26T15:55:33.006099+00:00,2026-08-28T13:27:59.051967+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""authentication_failed"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_0534"", ""invoice_id"": ""inv_0534"", ""occurred_at"": ""2026-08-26T15:55:33.006099Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0534""}"
1d0e5bb7-98f5-4c29-b500-272bfe5bd795,sub_0107,2026-08-26T15:55:35.644379+00:00,2026-08-28T13:27:59.052424+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""debit_instrument_inactive"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0107"", ""invoice_id"": ""inv_0107"", ""occurred_at"": ""2026-08-26T15:55:35.644379Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0107""}"
fd210525-b6d1-4085-a7ac-b212e72e3c56,sub_1275,2026-08-26T15:56:36.216681+00:00,2026-08-28T13:27:59.053472+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1275"", ""invoice_id"": ""inv_1275"", ""occurred_at"": ""2026-08-26T15:56:36.216681Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1275""}"
2e9d4def-b410-459a-b7c3-773ce4fa7b34,sub_1027,2026-08-26T15:56:39.837538+00:00,2026-08-28T13:27:59.504140+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: compliance_violation"", ""succeeded"": false}"
ab1222fd-fd33-4f53-951f-623e2756cb81,sub_0774,2026-08-26T15:56:59.084919+00:00,2026-08-28T13:27:59.504585+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
c4318f39-2bda-45d7-af2f-500432384e6d,sub_0906,2026-08-26T15:58:04.688652+00:00,2026-08-28T13:27:59.505033+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
6cb8a76e-9497-46e5-9578-c7ff7a7a6634,sub_1647,2026-08-26T15:58:36.198770+00:00,2026-08-28T13:27:59.505473+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: payment_failed"", ""succeeded"": false}"
ea1d7f67-8be1-4cc2-ae80-5fa53d64b8e6,sub_0466,2026-08-26T15:58:43.513133+00:00,2026-08-28T13:27:59.053984+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_failed"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0466"", ""invoice_id"": ""inv_0466"", ""occurred_at"": ""2026-08-26T15:58:43.513133Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0466""}"
27d83606-ed7a-43c1-a370-d746a461d43e,sub_1072,2026-08-26T15:58:51.822771+00:00,2026-08-28T13:27:59.505818+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
5c7e968e-661f-4a86-a9c4-465c8f1b0014,sub_1645,2026-08-26T15:59:11.966024+00:00,2026-08-28T13:27:59.054396+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""incorrect_cvv"", ""error_source"": ""issuer"", ""error_step"": ""payment_authentication"", ""event_id"": ""evt_1645"", ""invoice_id"": ""inv_1645"", ""occurred_at"": ""2026-08-26T15:59:11.966024Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1645""}"
3bb5d3c6-27f6-4182-9bf9-5b220c450a9f,sub_0270,2026-08-26T16:01:03.009154+00:00,2026-08-28T13:27:59.506187+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: authentication_failed"", ""succeeded"": false}"
65443669-da92-465c-b8cb-6e5830f03a5b,sub_0091,2026-08-26T16:02:04.738064+00:00,2026-08-28T13:27:59.506601+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
faf35152-aa93-4c02-9a8a-bee561f05486,sub_1838,2026-08-26T16:02:56.677149+00:00,2026-08-28T13:27:59.507038+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_disabled_for_online_payments"", ""succeeded"": false}"
0a3aa47d-0ca0-4f94-a39b-da1c876a30c7,sub_0239,2026-08-26T16:03:09.662658+00:00,2026-08-28T13:27:59.054799+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""payment_risk_check_failed"", ""error_source"": ""gateway"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0239"", ""invoice_id"": ""inv_0239"", ""occurred_at"": ""2026-08-26T16:03:09.662658Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0239""}"
abb4555e-66eb-480f-b71c-1ed6465ee128,sub_1029,2026-08-26T16:04:24.302801+00:00,2026-08-28T13:27:59.055256+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""card_declined"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1029"", ""invoice_id"": ""inv_1029"", ""occurred_at"": ""2026-08-26T16:04:24.302801Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1029""}"
1d857515-a374-4a4e-a183-df225fbd7ea8,sub_0486,2026-08-26T16:04:51.659369+00:00,2026-08-28T13:27:59.507483+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
98d0f575-d329-40ca-8cf9-07fda1649976,sub_0789,2026-08-26T16:06:41.861081+00:00,2026-08-28T13:27:59.508119+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
663cbbfa-43e5-407e-a3ac-e40f110bfff0,sub_1500,2026-08-26T16:07:07.607215+00:00,2026-08-28T13:27:59.055658+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""debit_instrument_blocked"", ""error_source"": ""issuer"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1500"", ""invoice_id"": ""inv_1500"", ""occurred_at"": ""2026-08-26T16:07:07.607215Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1500""}"
71e0bee4-5d56-4c2b-b25e-d0960c3da45e,sub_1511,2026-08-26T16:08:01.465866+00:00,2026-08-28T13:27:59.056109+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""subscription_cancelled"", ""error_source"": ""business"", ""error_step"": ""payment_initiation"", ""event_id"": ""evt_1511"", ""invoice_id"": ""inv_1511"", ""occurred_at"": ""2026-08-26T16:08:01.465866Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1511""}"
aa5e5d6e-b29a-4d36-b24f-68374664b4f9,sub_1122,2026-08-26T16:08:02.753097+00:00,2026-08-28T13:27:59.508615+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
9128164d-ae6b-440e-8b24-42d2bcc491e5,sub_1056,2026-08-26T16:10:07.555986+00:00,2026-08-28T13:27:59.509074+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
9e9dc8c5-425a-406a-b02d-5624f3843eab,sub_0038,2026-08-26T16:10:40.337746+00:00,2026-08-28T13:27:59.056533+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""insufficient_funds"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_0038"", ""invoice_id"": ""inv_0038"", ""occurred_at"": ""2026-08-26T16:10:40.337746Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_0038""}"
400c87c9-3c0b-4a5b-835f-87aedc94b4f8,sub_1585,2026-08-26T16:10:44.760963+00:00,2026-08-28T13:27:59.509541+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: payment_cancelled"", ""succeeded"": false}"
d3965570-f691-47d2-9c78-db1ce1b027b8,sub_0803,2026-08-26T16:11:19.334639+00:00,2026-08-28T13:27:59.509975+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
03e0e5d6-5484-452e-b199-037b668e365e,sub_0756,2026-08-26T16:11:56.796562+00:00,2026-08-28T13:27:59.510399+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
e588cc3d-c5dd-47e8-8e85-c40b6733cf53,sub_1188,2026-08-26T16:12:06.006410+00:00,2026-08-28T13:27:59.510841+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
7eb8b294-5a3c-40db-a9ef-4e8af7fafb9f,sub_1676,2026-08-26T16:12:21.844993+00:00,2026-08-28T13:27:59.511334+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: insufficient_funds"", ""succeeded"": false}"
b39e68b9-d66c-42ee-af63-798ab652ee78,sub_0907,2026-08-26T16:14:24.784283+00:00,2026-08-28T13:27:59.511761+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_expired"", ""succeeded"": false}"
d1c206bd-bf8a-4da7-b116-c32f54eca93f,sub_0932,2026-08-26T16:16:04.588607+00:00,2026-08-28T13:27:59.512212+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: authentication_failed"", ""succeeded"": false}"
0444566a-9e8c-4bd1-83a4-556e7d5e5b1c,sub_0593,2026-08-26T16:17:44.451802+00:00,2026-08-28T13:27:59.512697+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
59f5ce8b-e365-4e42-929a-1786ab77976c,sub_1105,2026-08-26T16:18:10.445598+00:00,2026-08-28T13:27:59.056913+00:00,ingest,"{""attempt_number"": 1, ""error_reason"": ""bank_not_available"", ""error_source"": ""bank"", ""error_step"": ""payment_authorization"", ""event_id"": ""evt_1105"", ""invoice_id"": ""inv_1105"", ""occurred_at"": ""2026-08-26T16:18:10.445598Z"", ""source"": ""cohort"", ""subscription_id"": ""sub_1105""}"
09d93ee6-9b21-4b77-9389-93553b83b9f8,sub_1706,2026-08-26T16:18:15.912764+00:00,2026-08-28T13:27:59.513166+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: debit_instrument_inactive"", ""succeeded"": false}"
a94c47b5-2619-450f-8ffb-09dea48d30df,sub_1605,2026-08-26T16:18:36.744163+00:00,2026-08-28T13:27:59.513616+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge succeeded"", ""succeeded"": true}"
cd93f2ca-1746-4680-b592-0cfa6d103d88,sub_0985,2026-08-26T16:18:37.549874+00:00,2026-08-28T13:27:59.514056+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_declined"", ""succeeded"": false}"
98782ac2-187e-47e2-87c1-18d7810dc35a,sub_1804,2026-08-26T16:18:39.992353+00:00,2026-08-28T13:27:59.514489+00:00,control_execute,"{""action_type"": ""retry_charge"", ""attempt"": 1, ""cost_paise"": 300, ""detail"": ""charge declined: card_expired"", ""succeeded"": false}"
